f010035 2177995095670784
f03362 2171466745380864
f023198 2161433701777408
f061959 2117556315881472
f01289 2092714225041408
f021961 2077183623299072
f029401 2045950621122560
f023565 2031622610223104
f073844 2011625242492928
f023853 1935106105147392
f042558 1881607992508416
f09620 1859068004139008
f02417 1858140291203072
f048986 1856319225069568
f039515 1841991214170112
f023660 1820104060829696
f02769 1810792571731968
f024016 1786603315920896
f023855 1783545299206144
f033123 1780281124061184
f065174 1777223107346432
f063869 1770729116794880
f042540 1751728181477376
f014686 1726611212730368
f014395 1723553196015616
f025017 1719670545580032
f01280 1709293904592896
f03287 1708675429302272
f017193 1699398299942912
f023495 1679022975090688
f016563 1649301801402368
f024006 1558935689494528
f024007 1539694236008448
f034710 1528527321038848
f022853 1515917297057792
f022748 1486127403892736
f023854 1484409416974336
f030408 1482657070317568
f02723 1473001983836160
f02415 1460907355930624
f020315 1458605253459968
f070501 1407203084861440
f03491 1403079916257280
f021461 1398681869746176
f08025 1389026783264768
f024015 1363188260012032
f02633 1343328331235328
f08101 1342744215683072
f029649 1323021725859840
f047868 1317764685889536
f02405 1315462583418880
f02645 1303367955513344
f03266 1283714185166848
f024008 1260968038367232
f07990 1254027371216896
f021532 1232896132120576
f025005 1211283856687104
f056611 1178023629946880
f062334 1172182474424320
f022804 1169914731692032
f079815 1150879436636160
f03143 1149676845793280
f066259 1132668775301120
f029404 1106246136496128
f048669 1099717786206208
f073628 1095388459171840
f010424 1086042610335744
f020928 1085802092167168
f052447 1084290263678976
f048968 1078620906848256
f042635 1071233563099136
f054464 1059585611792384
f066563 1056080918478848
f054412 1025054074732544
f022820 1019556516593664
f024084 1004128994066432
f023678 981932603080704
f02422 970971846541312
f015767 957880786223104
f062937 953551459188736
f062931 933794609627136
f022832 928503209918464
f066104 917817331286016
f079301 886859207016448
f022030 880193417773056
f015885 861055043502080
f020489 858718581293056
f03339 856553917775872
f024081 852362029694976
f079247 835663196848128
f08148 830509236092928
f040332 813776043507712
f023152 812058056589312
f022111 800581903974400
f066270 794740748451840
f060072 787800081301504
f022038 770826370547712
f015897 767046799327232
f065113 765500611100672
f019354 743991414882304
f02726 741414434504704
f054120 730213159796736
f02721 723959687413760
f077761 715335393083392
f052701 705955184508928
f07919 687641443958784
f079618 673863188873216
f061170 671045690327040
f064908 637166988296192
f079285 635517720854528
f056226 611672062427136
f015877 590884420714496
f02606 577106165628928
f057683 572227082780672
f048975 568378792083456
f02777 566832603856896
f023499 565423854583808
f062473 562675075514368
f070045 562056600223744
f055102 551439441068032
f03347 546491638743040
f08094 545598285545472
f032888 544945450516480
f054526 543571060981760
f068560 534706248482816
f062982 530789238308864
f03223 508283609677824
f035436 497666450522112
f065141 488286241947648
f014311 488114443255808
f02609 487186730319872
f03364 481654812442624
f022289 480967617675264
f071664 461554365497344
f057618 451658760847360
f03363 448085348057088
f03482 446882757214208
f068096 436677914918912
f042855 435166086430720
f024895 428259779018752
f073525 425476640210944
f024802 418192375676928
f078772 414447164194816
f069391 401459183091712
f024066 397439093702656
f03134 395995984691200
f02610 389845591523328
f044160 378575597338624
f069919 378197640216576
f08091 377819683094528
f010399 377063768850432
f018538 369195388764160
f079425 368302035566592
f059813 362117282660352
f022336 358200272486400
f067375 351981159841792
f022338 351500123504640
f068556 347445674377216
f064855 345281010860032
f01287 342910188912640
f066302 342875829174272
f033384 335729003593728
f033501 331227877867520
f019240 329716049379328
f048135 328513458536448
f024894 326280075542528
f021704 323806174380032
f070802 323634375688192
f063996 321641510862848
f046248 320404560281600
f065610 318411695456256
f023843 311539747782656
f019002 308790968713216
f069915 308309932376064
f010225 305045757231104
f055132 302846733975552
f03249 301334905487360
f053140 300716430196736
f045743 298483047202816
f023013 296971218714624
f061740 296112225255424
f030384 294737835720704
f070803 293191647494144
f019437 291267502145536
f015848 289343356796928
f010538 288587442552832
f053141 285460706361344
f010010 283845798658048
f010501 283742719442944
f014778 281440616972288
f034047 276561534124032
f010505 275874339356672
f060114 275496382234624
f02613 275187144589312
f068809 273675316101120
f08019 266322332090368
f078899 260893493428224
f055446 259038067556352
f034567 259003707817984
f086204 258900628602880
f02529 258763189649408
f030335 256083130056704
f015734 246462403313664
f02625 245947007238144
f02419 245706489069568
f073552 244847495610368
f010558 242270515232768
f010513 239212498518016
f071980 234092897501184
f044315 233096465088512
f03488 229694850990080
f010498 227083510874112
f033399 225846560292864
f02421 224266012327936
f021695 218871533404160
f067170 218768454189056
f019074 213683212910592
f056573 212137024684032
f079197 211690348085248
f010493 210900074102784
f061407 209147727446016
f073697 205986631516160
f014706 201519865528320
f015919 200695231807488
f015925 199698799394816
f017665 196572063203328
f023219 196365904773120
f021714 196159746342912
f070044 190765267419136
f030272 190730907680768
f03345 190146792128512
f055335 185095910588416
f01276 179873230356480
f07709 178979877158912
f065391 178704999251968
f033356 178601920036864
f08257 178567560298496
f02856 178017804484608
f010528 177846005792768
f01279 177158811025408
f033130 177055731810304
f034701 175097226723328
f033456 173791556665344
f073196 173447959281664
f021255 172073569746944
f022227 168843754340352
f010254 167641163497472
f02619 162452843003904
f056227 161112813207552
f024184 158364034138112
f022522 152316720185344
f065578 150736172220416
f065103 150083337191424
f021075 148605868441600
f029665 148399710011392
f022308 147471997075456
f014415 146338125709312
f022922 146235046494208
f017229 143795505070080
f079426 142386755796992
f025044 140084653326336
f07969 140050293587968
f033025 137988709285888
f065280 137301514518528
f03328 134965052309504
f02492 134346577018880
f023179 134106058850304
f054499 132388071931904
f066476 129639292862464
f054666 129398774693888
f010400 128127464374272
f02725 126753074839552
f030510 126718715101184
f057614 125103807397888
f010523 124966368444416
f043376 124828929490944
f014302 122251949113344
f020385 122183229636608
f034592 121255516700672
f082617 117716463648768
f033462 116891829927936
f030511 116376433852416
f02779 116135915683840
f02403 113902532689920
f014683 113730733998080
f03358 112425063940096
f030203 112184545771520
f054370 109435766702080
f080468 107958297952256
f015926 106343390248960
f030509 106240311033856
f03344 103079215104000
f010507 101773545046016
f074738 99162204930048
f015922 99127845191680
f082958 97409858273280
f065200 96757023244288
f018501 96722663505920
f02401 96379066122240
f014327 96344706383872
f02381 96310346645504
f042896 96275986907136
f054422 95210835017728
f03325 89026082111488
f079092 87789131530240
f019099 87308095193088
f023561 86517821210624
f024944 85624468013056
f019422 84662395338752
f062475 82841329205248
f010038 82772609728512
f073448 82772609728512
f020605 80882824118272
f082635 80848464379904
f014392 80642305949696
f03624 79405355368448
f059788 78889959292928
f015233 76175539961856
f034777 75247827025920
f08197 75041668595712
f024156 74010876444672
f09848 72945724555264
f065266 72705206386688
f034581 71811853189120
f020747 71536975282176
f09710 71124658421760
f054267 68925635166208
f039800 67963562491904
f015731 67413806678016
f032833 67242007986176
f022093 67104569032704
f061174 66279935311872
f010048 66005057404928
f010616 65833258713088
f034350 65558380806144
f010088 64252710748160
f066596 63909113364480
f02576 63359357550592
f016594 61194694033408
f062260 61057255079936
f084155 60060822667264
f060754 59923383713792
f032913 59030030516224
f014804 58480274702336
f08157 58445914963968
f080868 56899726737408
f022352 54013508714496
f021870 53429393162240
f01240 53120155516928
f046426 52707838656512
f054414 52329881534464
f025025 52295521796096
f03002 51402168598528
f021710 49478023249920
f035160 49443663511552
f080444 49409303773184
f05664 49100066127872
f019806 48412871360512
f035161 48069273976832
f02387 47485158424576
f069448 47313359732736
f029580 46763603918848
f07998 45457933860864
f010479 43877385895936
f057698 42984032698368
f014701 42399917146112
f033036 42125039239168
f021504 41747082117120
f071287 41231686041600
f066210 40681930227712
f057070 40544491274240
f02299 39170101739520
f033517 38860864094208
f054415 38173669326848
f070999 38070590111744
f082452 38036230373376
f053446 37142877175808
f054163 35974646071296
f043929 35459249995776
f062353 34978213658624
f085710 34703335751680
f047666 34359738368000
f01238 34359738368000
f022687 34325378629632
f084907 34084860461056
f019638 34084860461056
f084879 32916629356544
f023467 32435593019392
f040218 31988916420608
f022072 31920196943872
f07819 31301721653248
f060975 30958124269568
f062449 30202210025472
f09675 30064771072000
f019362 29240137351168
f023982 28690381537280
f022261 28381143891968
f01799 28243704938496
f07824 28209345200128
f09589 28106265985024
f014233 27590869909504
f020957 26938034880512
f015927 26525718020096
f081969 26250840113152
f023001 25563645345792
f056406 25494925869056
f024182 25323127177216
f014365 25151328485376
f029490 25116968747008
f08103 24876450578432
f058374 24361054502912
f02620 24257975287808
f021444 23880018165760
f033463 23673859735552
f058000 23364622090240
f030249 23089744183296
f01247 22814866276352
f062245 22162031247360
f014394 21509196218368
f082356 21509196218368
f022566 21268678049792
f010491 21234318311424
f023534 20753281974272
f058349 20581483282432
f023983 20237885898752
f023462 19550691131392
f064218 19413252177920
f023980 19378892439552
f062318 19344532701184
f019100 19344532701184
f053173 19310172962816
f08264 19275813224448
f015747 19241453486080
f047858 19207093747712
f023978 19104014532608
f08242 18416819765248
f030331 18210661335040
f01234 18107582119936
f073888 17867063951360
f068528 17179869184000
f024089 17145509445632
f023981 17111149707264
f01277 17076789968896
f053088 16904991277056
f022125 16870631538688
f020523 16836271800320
f014409 16698832846848
f030125 16595753631744
f021583 16286515986432
f080131 16080357556224
f033209 16045997817856
f02824 15874199126016
f023984 15633680957440
f049882 15324443312128
f024013 15290083573760
f09569 15049565405184
f08403 15049565405184
f065941 15015205666816
f019399 14843406974976
f024136 14809047236608
f025007 14602888806400
f060693 14534169329664
f02388 14534169329664
f010247 14362370637824
f01152 14328010899456
f023876 14121852469248
f010495 14087492730880
f020541 14018773254144
f023859 13984413515776
f022163 13812614823936
f023928 13778255085568
f062518 13675175870464
f023869 13606456393728
f08204 13537736916992
f024014 13469017440256
f04443 13400297963520
f023985 13228499271680
f09964 13125420056576
f030649 13022340841472
f019104 12850542149632
f010405 12713103196160
f023871 12678743457792
f066289 12644383719424
f021265 12610023981056
f024012 12438225289216
f032934 12438225289216
f023858 12300786335744
f023009 12232066859008
f023870 12232066859008
f019551 12163347382272
f023868 12094627905536
f023861 12060268167168
f024148 12025908428800
f020940 11922829213696
f032850 11819749998592
f01291 11751030521856
f023977 11613591568384
f020398 11510512353280
f024147 11510512353280
f014487 11476152614912
f057115 11441792876544
f08220 11441792876544
f015685 11373073399808
f08474 11235634446336
f029344 11235634446336
f020378 11235634446336
f024146 11098195492864
f034258 11063835754496
f024085 10926396801024
f033511 10892037062656
f033189 10857677324288
f054418 10823317585920
f064668 10445360463872
f01278 10307921510400
f067598 10170482556928
f080103 9895604649984
f02654 9655086481408
f086381 9552007266304
f030379 9552007266304
f066465 9070970929152
f08240 8933531975680
f023971 8899172237312
f08285 8864812498944
f010617 8727373545472
f024550 8418135900160
f048172 7971459301376
f055522 7902739824640
f086439 7868380086272
f048192 7524782702592
f08399 7490422964224
f014768 7387343749120
f054677 6665789243392
f019279 6562710028288
f039940 6322191859712
f083419 6287832121344
f086366 6287832121344
f016056 6184752906240
f02423 5909874999296
f020436 5806795784192
f061158 5531917877248
f022142 5463198400512
f083542 5463198400512
f010446 5325759447040
f014335 5188320493568
f021716 5016521801728
f062981 4982162063360
f066075 4947802324992
f019041 4879082848256
f016276 4844723109888
f085735 4810363371520
f032824 4569845202944
f054417 4398046511104
f021254 4363686772736
f03224 4363686772736
f057466 4294967296000
f042567 4260607557632
f015941 4260607557632
f022130 4123168604160
f020369 4088808865792
f03302 4054449127424
f065670 3813930958848
f083638 3745211482112
f073904 3710851743744
f081078 3539053051904
f020904 3539053051904
f063628 3298534883328
f054420 3092376453120
f066898 2989297238016
f078522 2817498546176
f081779 2645699854336
f081323 2576980377600
f059740 2542620639232
f071624 2302102470656
f042391 2302102470656
f058369 2233382993920
f010063 2233382993920
f085435 2199023255552
f014324 2164663517184
f078621 2164663517184
f055123 2130303778816
f085437 1992864825344
f083474 1992864825344
f08371 1958505086976
f025019 1958505086976
f033475 1924145348608
f065250 1855425871872
f067314 1821066133504
f050022 1786706395136
f080945 1717986918400
f015901 1683627180032
f057127 1614907703296
f082095 1580547964928
f083903 1305670057984
f01154 1271310319616
f09642 1202590842880
f068898 1202590842880
f045505 1133871366144
f02627 1133871366144
f02666 1065151889408
f078425 1065151889408
f073931 1030792151040
f022309 996432412672
f086450 996432412672
f066568 962072674304
f079817 824633720832
f019243 790273982464
f084419 755914244096
f068890 721554505728
f086572 687194767360
f02668 652835028992
f082669 549755813888
f083065 549755813888
f078954 481036337152
f081324 481036337152
f085899 481036337152
f034666 412316860416
f081222 412316860416
f07945 377957122048
f071914 343597383680
f010313 206158430208
f08385 206158430208
f064222 206158430208
f039873 206158430208
f066804 171798691840
f086442 137438953472
f080480 68719476736
f085612 68719476736
f086610 34359738368
f085415 34359738368
f011303 0
f01405 0
f07414 0
f024505 0
f061666 0
f04625 0
f01367 0
f021527 0
f017369 0
f018230 0
f02024 0
f07665 0
f016408 0
f04288 0
f064624 0
f010684 0
f06180 0
f05133 0
f01791 0
f04693 0
f020683 0
f06967 0
f018761 0
f05800 0
f063015 0
f022158 0
f018441 0
f04208 0
f010924 0
f06947 0
f016914 0
f07036 0
f05808 0
f06256 0
f06961 0
f012411 0
f04367 0
f01550 0
f04456 0
f05449 0
f08280 0
f05479 0
f011024 0
f015028 0
f05944 0
f02795 0
f012722 0
f011007 0
f011079 0
f016714 0
f012495 0
f010999 0
f05653 0
f012112 0
f011566 0
f019090 0
f017427 0
f06700 0
f012637 0
f02105 0
f014193 0
f01746 0
f012841 0
f08533 0
f040679 0
f012454 0
f011502 0
f016708 0
f080272 0
f07656 0
f011701 0
f016752 0
f017482 0
f04511 0
f015507 0
f013884 0
f021815 0
f045689 0
f04413 0
f017422 0
f032959 0
f015642 0
f05831 0
f05745 0
f02218 0
f01355 0
f02114 0
f013358 0
f036517 0
f011515 0
f06576 0
f018168 0
f011695 0
f061681 0
f06897 0
f012833 0
f023466 0
f013237 0
f01392 0
f05007 0
f012630 0
f02978 0
f09380 0
f012185 0
f015916 0
f014688 0
f07115 0
f01544 0
f04934 0
f015725 0
f04289 0
f017010 0
f011305 0
f086284 0
f04768 0
f018107 0
f015200 0
f013957 0
f018420 0
f011044 0
f016945 0
f011108 0
f05163 0
f034613 0
f016376 0
f07213 0
f02958 0
f05112 0
f04697 0
f03853 0
f07330 0
f017409 0
f011159 0
f020393 0
f04157 0
f021834 0
f08205 0
f04994 0
f07146 0
f021790 0
f02232 0
f05524 0
f06356 0
f010499 0
f063585 0
f05647 0
f04894 0
f05347 0
f062302 0
f016374 0
f013544 0
f012255 0
f017858 0
f05484 0
f04476 0
f01943 0
f078878 0
f017148 0
f011763 0
f07260 0
f011552 0
f016675 0
f080316 0
f06561 0
f06173 0
f032938 0
f010412 0
f06097 0
f017426 0
f013897 0
f081985 0
f086294 0
f013757 0
f023503 0
f016653 0
f04186 0
f016171 0
f06171 0
f016969 0
f014711 0
f017793 0
f017730 0
f039264 0
f030244 0
f061705 0
f018331 0
f017356 0
f018445 0
f07961 0
f018221 0
f012271 0
f07543 0
f05307 0
f017812 0
f084135 0
f013790 0
f04664 0
f015153 0
f09184 0
f05891 0
f015131 0
f04926 0
f015760 0
f085908 0
f06531 0
f08631 0
f017739 0
f010362 0
f04627 0
f017001 0
f015750 0
f015508 0
f012802 0
f022043 0
f012267 0
f034331 0
f04192 0
f05192 0
f07499 0
f05971 0
f05257 0
f010674 0
f015529 0
f017383 0
f032847 0
f04215 0
f013248 0
f04137 0
f01928 0
f04348 0
f04665 0
f085976 0
f07489 0
f06748 0
f080801 0
f07060 0
f017357 0
f019190 0
f012155 0
f010277 0
f016064 0
f015444 0
f06126 0
f015634 0
f07861 0
f012219 0
f016738 0
f07552 0
f02172 0
f015891 0
f011919 0
f018214 0
f06775 0
f05387 0
f017178 0
f06868 0
f07224 0
f012825 0
f07459 0
f02354 0
f023203 0
f011898 0
f06807 0
f070168 0
f06988 0
f04082 0
f06102 0
f013979 0
f08342 0
f081400 0
f012455 0
f01378 0
f014483 0
f011709 0
f013898 0
f010815 0
f09677 0
f01524 0
f07431 0
f013161 0
f062988 0
f07387 0
f017755 0
f05943 0
f061442 0
f023551 0
f06725 0
f086630 0
f013722 0
f02286 0
f015564 0
f016467 0
f015103 0
f04041 0
f035214 0
f068386 0
f011968 0
f012958 0
f021475 0
f061551 0
f06316 0
f09578 0
f016229 0
f03982 0
f014195 0
f08321 0
f04201 0
f04282 0
f07917 0
f012106 0
f02151 0
f015732 0
f011004 0
f030657 0
f07676 0
f015746 0
f014126 0
f013104 0
f012084 0
f05676 0
f017641 0
f021738 0
f03867 0
f011104 0
f019653 0
f022845 0
f08674 0
f07200 0
f016412 0
f07559 0
f012018 0
f06027 0
f09547 0
f012910 0
f010800 0
f012887 0
f014112 0
f05033 0
f05249 0
f014254 0
f021690 0
f09634 0
f081644 0
f02282 0
f07895 0
f01718 0
f03831 0
f07050 0
f06162 0
f014076 0
f04722 0
f07051 0
f010466 0
f014401 0
f04079 0
f03780 0
f013239 0
f015819 0
f06754 0
f09938 0
f013203 0
f02996 0
f02360 0
f013395 0
f06488 0
f052373 0
f05962 0
f080605 0
f065193 0
f017085 0
f012870 0
f06771 0
f021752 0
f041239 0
f017320 0
f020572 0
f01677 0
f065225 0
f02087 0
f02359 0
f011158 0
f022986 0
f024160 0
f08934 0
f017555 0
f08017 0
f012749 0
f011612 0
f011748 0
f018304 0
f012428 0
f011381 0
f061825 0
f05388 0
f012389 0
f04435 0
f02863 0
f016573 0
f06471 0
f014094 0
f05845 0
f019584 0
f04720 0
f062992 0
f019022 0
f05296 0
f011001 0
f04138 0
f02237 0
f016665 0
f03132 0
f011129 0
f011868 0
f016565 0
f034687 0
f02100 0
f017254 0
f03427 0
f011790 0
f054456 0
f078833 0
f012062 0
f055657 0
f018421 0
f016397 0
f012936 0
f05990 0
f013143 0
f079334 0
f07481 0
f032904 0
f07346 0
f04750 0
f067498 0
f010628 0
f065686 0
f039993 0
f022993 0
f010268 0
f042542 0
f05567 0
f05011 0
f061674 0
f09582 0
f09511 0
f061519 0
f018545 0
f022513 0
f06139 0
f02295 0
f014354 0
f016973 0
f01271 0
f08766 0
f09384 0
f015497 0
f011716 0
f07304 0
f023463 0
f082299 0
f08981 0
f015036 0
f08651 0
f012553 0
f019221 0
f013678 0
f081661 0
f036680 0
f05880 0
f011800 0
f06041 0
f047674 0
f018111 0
f011822 0
f011094 0
f05159 0
f014815 0
f015883 0
f011715 0
f013835 0
f04796 0
f018884 0
f017084 0
f011483 0
f011014 0
f016385 0
f04072 0
f019272 0
f018015 0
f011937 0
f07691 0
f06099 0
f04421 0
f03426 0
f012884 0
f012479 0
f016722 0
f03306 0
f012218 0
f020816 0
f018868 0
f066665 0
f05912 0
f01902 0
f015894 0
f011037 0
f06831 0
f06670 0
f013310 0
f05947 0
f015531 0
f012953 0
f02735 0
f08233 0
f06428 0
f016516 0
f02150 0
f017263 0
f017154 0
f016740 0
f066201 0
f07282 0
f02256 0
f016221 0
f059190 0
f05020 0
f013028 0
f07054 0
f017129 0
f065879 0
f07565 0
f012210 0
f01387 0
f069809 0
f09159 0
f010757 0
f04267 0
f034845 0
f014694 0
f012370 0
f012648 0
f013876 0
f083625 0
f02872 0
f014816 0
f030406 0
f02572 0
f018879 0
f015088 0
f018011 0
f07154 0
f013103 0
f07774 0
f020902 0
f012900 0
f022351 0
f06124 0
f030392 0
f022517 0
f011219 0
f011626 0
f06387 0
f022766 0
f017930 0
f016515 0
f010797 0
f06695 0
f05242 0
f013076 0
f02865 0
f04559 0
f03803 0
f013564 0
f014433 0
f011267 0
f01384 0
f012745 0
f016407 0
f09261 0
f015451 0
f019180 0
f086988 0
f018120 0
f04321 0
f05618 0
f020326 0
f015553 0
f04728 0
f01352 0
f03924 0
f02826 0
f07335 0
f01432 0
f046171 0
f05952 0
f021987 0
f01774 0
f04536 0
f04160 0
f07138 0
f06467 0
f021743 0
f012386 0
f014372 0
f021830 0
f04139 0
f07643 0
f044323 0
f06895 0
f012408 0
f012852 0
f09088 0
f011063 0
f013059 0
f030290 0
f05269 0
f04875 0
f010601 0
f055427 0
f05673 0
f061627 0
f07524 0
f05636 0
f011439 0
f03809 0
f013674 0
f03883 0
f014721 0
f034410 0
f030539 0
f04026 0
f06407 0
f011289 0
f08743 0
f017341 0
f011224 0
f03896 0
f012657 0
f05253 0
f052135 0
f011293 0
f015203 0
f05752 0
f017346 0
f032983 0
f019077 0
f017829 0
f07380 0
f08667 0
f07399 0
f021786 0
f018424 0
f012922 0
f08878 0
f07412 0
f014740 0
f07210 0
f011209 0
f02809 0
f013867 0
f015158 0
f081045 0
f010857 0
f020357 0
f016550 0
f079814 0
f019547 0
f061654 0
f08666 0
f06247 0
f014443 0
f013808 0
f03992 0
f011295 0
f013562 0
f08210 0
f02008 0
f05284 0
f01723 0
f04708 0
f018369 0
f013205 0
f05685 0
f01337 0
f032875 0
f030231 0
f080779 0
f04876 0
f011775 0
f015933 0
f015462 0
f02740 0
f019801 0
f021865 0
f012137 0
f017183 0
f05727 0
f017530 0
f04700 0
f02830 0
f011644 0
f05918 0
f02796 0
f02928 0
f052636 0
f018358 0
f010230 0
f012924 0
f014416 0
f06641 0
f010307 0
f012172 0
f017421 0
f01584 0
f017782 0
f01945 0
f015621 0
f018089 0
f06511 0
f017822 0
f013112 0
f085282 0
f021931 0
f017479 0
f029479 0
f05766 0
f019624 0
f012962 0
f09771 0
f017661 0
f016590 0
f07340 0
f05349 0
f012520 0
f05128 0
f06204 0
f035316 0
f014037 0
f07757 0
f012778 0
f061574 0
f03360 0
f01805 0
f018469 0
f022836 0
f019534 0
f06505 0
f04564 0
f017260 0
f010238 0
f05991 0
f03849 0
f010804 0
f022493 0
f01998 0
f016201 0
f08899 0
f023576 0
f012880 0
f01633 0
f010602 0
f09397 0
f08771 0
f018851 0
f06713 0
f01348 0
f07810 0
f07355 0
f04839 0
f08035 0
f021614 0
f024496 0
f013983 0
f06681 0
f08637 0
f02069 0
f016561 0
f012376 0
f011889 0
f05923 0
f013850 0
f013501 0
f015164 0
f018324 0
f013997 0
f018281 0
f015180 0
f030652 0
f011035 0
f013686 0
f04602 0
f09657 0
f015070 0
f09704 0
f08463 0
f018076 0
f013666 0
f014758 0
f022082 0
f014583 0
f09468 0
f06196 0
f06640 0
f01665 0
f029586 0
f07514 0
f012437 0
f016759 0
f017819 0
f04270 0
f084958 0
f06314 0
f015113 0
f05053 0
f04816 0
f014034 0
f049904 0
f014046 0
f011908 0
f035921 0
f012281 0
f044797 0
f015231 0
f08482 0
f02873 0
f019797 0
f07448 0
f02293 0
f016976 0
f013188 0
f02759 0
f012100 0
f029595 0
f05985 0
f024565 0
f04345 0
f010992 0
f018118 0
f06549 0
f015043 0
f012181 0
f02589 0
f02011 0
f01929 0
f035234 0
f011530 0
f033207 0
f07692 0
f014501 0
f02879 0
f014031 0
f02255 0
f011929 0
f012703 0
f080771 0
f04130 0
f020578 0
f011170 0
f08761 0
f017626 0
f014601 0
f04530 0
f014564 0
f014218 0
f02058 0
f07686 0
f014633 0
f01847 0
f01600 0
f07622 0
f013441 0
f06265 0
f08633 0
f016747 0
f03137 0
f057948 0
f081527 0
f019042 0
f06068 0
f02932 0
f015129 0
f014113 0
f015484 0
f017326 0
f012888 0
f05565 0
f01724 0
f09483 0
f010977 0
f07527 0
f016153 0
f06106 0
f014379 0
f022989 0
f015029 0
f016831 0
f03913 0
f011415 0
f014165 0
f013318 0
f017071 0
f013763 0
f05870 0
f050001 0
f01668 0
f01431 0
f011511 0
f012077 0
f018345 0
f017273 0
f06368 0
f01808 0
f065011 0
f05233 0
f029425 0
f02436 0
f014201 0
f017981 0
f010708 0
f018057 0
f010709 0
f017214 0
f039235 0
f022941 0
f013906 0
f014521 0
f019327 0
f04314 0
f014067 0
f05878 0
f044874 0
f013959 0
f012327 0
f015622 0
f011877 0
f014422 0
f02990 0
f012895 0
f033014 0
f017327 0
f02191 0
f013383 0
f039712 0
f08029 0
f01713 0
f05623 0
f07097 0
f017744 0
f018367 0
f021858 0
f023798 0
f01966 0
f013489 0
f012854 0
f09167 0
f025035 0
f017792 0
f011146 0
f078625 0
f07309 0
f012724 0
f09937 0
f016210 0
f073911 0
f05141 0
f061715 0
f010858 0
f017449 0
f017236 0
f06205 0
f010624 0
f02746 0
f03937 0
f021089 0
f06523 0
f04904 0
f04177 0
f05092 0
f05174 0
f05591 0
f016792 0
f013620 0
f012563 0
f021292 0
f018395 0
f06456 0
f04455 0
f013409 0
f010384 0
f01412 0
f014071 0
f04316 0
f011655 0
f017923 0
f09387 0
f016481 0
f016465 0
f013665 0
f043306 0
f05702 0
f04379 0
f013775 0
f013151 0
f075042 0
f014127 0
f01869 0
f09610 0
f012325 0
f021314 0
f01846 0
f033192 0
f06490 0
f05423 0
f067920 0
f09584 0
f013169 0
f032863 0
f02761 0
f06755 0
f05527 0
f07979 0
f017758 0
f08171 0
f07413 0
f06723 0
f04961 0
f017292 0
f049773 0
f03907 0
f067238 0
f02753 0
f070756 0
f064833 0
f080606 0
f06328 0
f02984 0
f09689 0
f06119 0
f072598 0
f013857 0
f05595 0
f015090 0
f080407 0
f014382 0
f02379 0
f020739 0
f06627 0
f016882 0
f017155 0
f012596 0
f012494 0
f013340 0
f04491 0
f014527 0
f013384 0
f012451 0
f02351 0
f012246 0
f017124 0
f011815 0
